price,model_year,model,condition,cylinders,fuel,odometer,transmission,type,paint_color,is_4wd,date_posted,days_listed
10500,2016.0,toyota camry,excellent,4,gas,75000.0,automatic,sedan,,,2018-12-23,25
6900,2013.0,ford focus,good,4,gas,81611.0,automatic,sedan,red,,2018-08-04,24
10500,2008.0,cadillac escalade,good,8,gas,226088.0,automatic,SUV,,,2018-07-19,37
26700,,chevrolet silverado 2500hd,good,8,gas,73279.0,automatic,truck,white,1.0,2018-09-29,97
2950,2008.0,toyota camry,excellent,6,gas,186892.0,automatic,convertible,,,2018-06-03,106
5500,,chevrolet malibu,excellent,4,gas,120000.0,automatic,sedan,black,,2019-02-09,50
19995,2005.0,chevrolet corvette,excellent,8,gas,122345.0,automatic,convertible,red,,2019-02-15,19
19500,2006.0,chevrolet corvette,excellent,8,gas,,automatic,convertible,red,,2018-09-04,8
26900,2014.0,jeep wrangler,excellent,,gas,45066.0,automatic,SUV,black,1.0,2019-02-23,72
4995,2007.0,toyota camry,excellent,4,gas,204766.0,automatic,sedan,silver,,2019-02-09,56
7995,2007.0,toyota rav4,excellent,6,gas,,automatic,SUV,silver,1.0,2018-12-30,42
9995,2011.0,toyota prius,excellent,4,hybrid,126964.0,automatic,hatchback,red,,2018-08-24,60
12900,2004.0,gmc sierra 2500hd,excellent,,diesel,210763.0,automatic,truck,white,,2018-07-01,61
2800,2007.0,chevrolet equinox,excellent,6,gas,150892.0,automatic,SUV,white,,2019-02-12,18
16000,2013.0,ford f150,good,6,gas,,automatic,truck,silver,1.0,2018-10-07,37
19900,2014.0,ford f-350 sd,good,8,diesel,151177.0,automatic,truck,,,2019-01-27,84
1,1996.0,ford f-150,fair,,gas,163000.0,manual,truck,white,,2019-02-23,54
11995,2012.0,chevrolet silverado 1500,excellent,8,gas,,automatic,pickup,,,2018-08-18,66
6350,2008.0,honda odyssey,excellent,6,gas,186000.0,automatic,van,blue,,2018-12-10,52
34900,2015.0,chevrolet corvette,excellent,,gas,40000.0,manual,coupe,red,,2018-12-16,8
9999,2012.0,ford explorer,excellent,6,gas,129561.0,automatic,SUV,white,,2018-08-23,20
14500,2013.0,ram 1500,excellent,,gas,96000.0,automatic,pickup,white,1.0,2018-05-26,98
9895,2015.0,chrysler 200,excellent,4,gas,,automatic,sedan,grey,,2018-08-23,18
7995,2008.0,hyundai santa fe,excellent,,gas,124000.0,automatic,SUV,red,,2019-02-04,32
19500,2010.0,ford f-250,good,8,diesel,,automatic,pickup,white,1.0,2018-09-05,70
7200,2009.0,subaru forester,good,4,gas,126000.0,automatic,hatchback,blue,1.0,2018-12-19,61
60000,2018.0,toyota sienna,like new,8,gas,11700.0,automatic,mini-van,brown,,2018-07-12,31
15500,2017.0,honda accord,excellent,4,gas,31700.0,automatic,sedan,,,2018-10-26,41
9750,2007.0,chevrolet silverado 1500 crew,excellent,,gas,133000.0,automatic,pickup,grey,,2018-08-22,55
11000,2009.0,chevrolet silverado,good,8,gas,165000.0,automatic,truck,red,1.0,2018-05-29,13
29999,2014.0,ram 2500,excellent,6,diesel,151789.0,automatic,pickup,black,1.0,2018-05-30,41
10500,2013.0,chevrolet equinox,like new,4,gas,64921.0,automatic,SUV,custom,,2018-08-27,7
28000,2009.0,jeep wrangler,good,6,gas,81000.0,automatic,SUV,silver,1.0,2019-03-16,8
75000,2016.0,ford f-150,like new,,gas,19500.0,automatic,pickup,red,1.0,2018-05-16,35
8000,2013.0,ford f-150,excellent,8,gas,88000.0,automatic,truck,black,1.0,2018-11-26,16
10900,2015.0,ford f150,excellent,8,gas,88500.0,automatic,truck,blue,1.0,2019-01-22,65
9800,2003.0,jeep wrangler,excellent,6,gas,110000.0,manual,SUV,silver,1.0,2019-02-21,10
10900,2013.0,ford explorer,excellent,6,gas,139000.0,automatic,SUV,black,1.0,2018-08-21,48
7900,2010.0,toyota rav4,good,6,gas,,automatic,SUV,,,2018-07-08,36
5699,2005.0,toyota highlander,excellent,6,gas,,automatic,SUV,red,,2018-10-06,54
11900,1978.0,chevrolet corvette,good,8,gas,73411.0,automatic,coupe,silver,,2018-10-04,5
16995,2014.0,ram 1500,good,6,gas,,automatic,truck,grey,1.0,2018-06-01,46
12900,2004.0,jeep wrangler,excellent,6,gas,96000.0,other,SUV,black,1.0,2018-07-13,17
10800,2013.0,gmc sierra 1500,good,6,gas,81867.0,automatic,truck,white,,2018-11-23,13
2500,,ford f-150,good,6,gas,190000.0,automatic,truck,white,,2018-09-30,28
14500,2015.0,toyota rav4,excellent,4,gas,76000.0,manual,SUV,silver,,2018-12-14,49
4999,2010.0,hyundai elantra,good,4,gas,106935.0,automatic,sedan,black,,2018-06-23,59
3800,1997.0,honda civic,good,4,gas,67000.0,automatic,sedan,,,2019-03-26,9
1000,1997.0,toyota camry le,fair,4,gas,260000.0,automatic,sedan,green,,2018-09-24,41
8300,2014.0,honda accord,good,4,gas,191000.0,automatic,sedan,black,,2018-07-31,35
7000,2000.0,ford mustang,like new,6,gas,199000.0,manual,coupe,blue,,2018-05-24,86
30300,2017.0,ford f150 supercrew cab xlt,good,6,gas,30339.0,automatic,pickup,brown,1.0,2018-10-28,30
23300,2018.0,nissan frontier crew cab sv,good,6,gas,27493.0,other,pickup,grey,1.0,2018-06-20,12
23800,2018.0,nissan frontier crew cab sv,good,6,gas,10899.0,other,pickup,,1.0,2018-10-01,8
17995,2014.0,chevrolet tahoe,excellent,8,gas,114559.0,automatic,SUV,silver,,2018-12-01,82
9950,2001.0,ram 3500,good,6,diesel,275000.0,manual,truck,white,,2019-02-12,62
13995,2009.0,cadillac escalade,like new,8,gas,111000.0,automatic,SUV,black,,2018-10-08,30
6500,2004.0,gmc sierra 2500hd,good,8,diesel,190653.0,automatic,truck,white,1.0,2018-05-08,19
13000,2012.0,jeep cherokee,excellent,6,gas,124927.0,automatic,SUV,custom,1.0,2018-07-03,70
5900,2009.0,acura tl,good,6,gas,144000.0,automatic,sedan,silver,,2018-06-01,36
17500,2007.0,chevrolet corvette,good,8,gas,108410.0,automatic,coupe,,,2018-09-25,35
4950,2010.0,volkswagen passat,good,,gas,147927.0,automatic,sedan,custom,,2018-09-12,50
3450,2002.0,chevrolet trailblazer,good,6,gas,157500.0,automatic,SUV,red,,2018-10-30,9
7495,2012.0,chevrolet malibu,like new,4,gas,47000.0,automatic,sedan,blue,,2019-01-19,31
1800,2012.0,chrysler 300,excellent,6,gas,118600.0,automatic,sedan,silver,,2019-02-08,30
3500,2002.0,jeep liberty,excellent,6,gas,117976.0,automatic,SUV,black,,2019-02-08,12
31000,2018.0,ford f-150,excellent,6,gas,24000.0,automatic,truck,black,1.0,2018-06-26,8
7700,2008.0,buick enclave,excellent,6,gas,154750.0,automatic,SUV,custom,1.0,2018-08-19,14
3800,1999.0,jeep cherokee,good,6,gas,191000.0,automatic,offroad,blue,1.0,2018-05-22,143
12750,2015.0,honda cr-v,excellent,4,gas,109000.0,automatic,SUV,black,1.0,2019-01-09,21
14900,2012.0,ram 1500,good,8,gas,126000.0,automatic,truck,,1.0,2018-06-13,40
18499,2013.0,ford f-150,like new,6,gas,101600.0,automatic,pickup,,1.0,2019-02-10,50
2999,2003.0,nissan altima,excellent,4,gas,130000.0,automatic,sedan,,,2019-03-13,7
19775,2014.0,chevrolet silverado 1500,excellent,8,gas,92342.0,automatic,truck,black,,2018-09-03,24
3495,1997.0,ford f-150,fair,8,gas,400000.0,automatic,pickup,,1.0,2019-02-07,39
10940,2015.0,chevrolet malibu,excellent,4,gas,,automatic,sedan,white,,2018-11-10,69
1600,2004.0,honda civic,good,4,gas,205771.0,automatic,sedan,green,,2018-05-10,7
7950,2005.0,ford f-150,excellent,8,gas,,automatic,truck,red,1.0,2018-10-24,50
3500,2006.0,toyota prius,excellent,4,hybrid,169000.0,automatic,sedan,grey,,2018-12-29,3
16750,1985.0,chevrolet corvette,like new,8,gas,24540.0,automatic,hatchback,white,,2018-10-14,0
6490,2007.0,toyota prius,excellent,,hybrid,104662.0,automatic,sedan,black,,2018-05-22,28
8500,,honda accord,excellent,6,gas,,automatic,coupe,silver,,2018-06-11,131
13250,2013.0,ford f-250,excellent,8,gas,162000.0,automatic,pickup,red,1.0,2018-06-24,54
6999,2007.0,toyota camry le,good,4,gas,101190.0,automatic,sedan,white,,2019-04-05,17
4500,2001.0,ford expedition,excellent,8,gas,164940.0,automatic,SUV,custom,1.0,2018-10-17,46
5900,2012.0,toyota camry,excellent,4,gas,191000.0,automatic,sedan,silver,,2018-10-18,18
3500,2005.0,toyota prius,excellent,4,hybrid,140238.0,automatic,sedan,silver,,2019-01-21,4
11900,1981.0,chevrolet corvette,good,8,gas,96561.0,automatic,coupe,red,,2018-12-23,53
6961,2013.0,toyota prius,excellent,4,hybrid,155650.0,automatic,sedan,white,,2019-02-23,131
4650,2005.0,honda cr-v,excellent,4,gas,242017.0,automatic,SUV,blue,1.0,2019-02-21,82
3500,2005.0,nissan altima,excellent,4,gas,,automatic,sedan,brown,,2018-12-24,53
3500,2002.0,ford taurus,excellent,,gas,115439.0,automatic,sedan,silver,,2019-03-15,15
24775,,chevrolet silverado 1500,excellent,8,gas,84092.0,automatic,truck,,1.0,2018-08-21,43
6400,2008.0,nissan altima,good,4,gas,80000.0,automatic,sedan,black,,2018-08-14,17
5999,2011.0,ford escape,good,4,gas,123207.0,automatic,SUV,blue,,2018-06-12,11
15500,2019.0,ram 1500,good,8,gas,27638.0,automatic,truck,black,,2019-02-20,17
14599,2010.0,ford f-150,excellent,8,gas,89744.0,automatic,truck,silver,,2018-08-03,42
14899,2012.0,gmc sierra 1500,excellent,,gas,102577.0,automatic,truck,black,,2018-05-03,77
19900,2011.0,toyota 4runner,excellent,6,gas,107005.0,automatic,SUV,,1.0,2018-11-10,62
18500,2014.0,buick enclave,excellent,6,gas,64453.0,automatic,SUV,grey,,2019-04-15,14
9800,,chevrolet camaro,excellent,6,gas,93360.0,manual,coupe,grey,,2019-01-05,4
10950,2002.0,jeep wrangler,like new,4,gas,159288.0,other,SUV,blue,1.0,2019-04-02,29
15995,2015.0,subaru forester,excellent,,gas,45784.0,automatic,SUV,,1.0,2018-10-19,41
10765,,chevrolet malibu,excellent,4,gas,60049.0,automatic,sedan,silver,,2018-07-20,2
13950,2004.0,jeep wrangler,like new,,gas,136032.0,other,SUV,white,1.0,2018-10-19,78
11900,2017.0,chevrolet equinox,good,,gas,,automatic,SUV,white,,2019-02-22,55
2595,2005.0,ford focus se,excellent,4,gas,120000.0,automatic,hatchback,,,2019-01-28,42
29900,2013.0,chevrolet silverado 3500hd,excellent,8,diesel,,automatic,truck,black,1.0,2018-07-23,14
12595,2014.0,chevrolet equinox,excellent,6,gas,113351.0,automatic,SUV,,1.0,2018-09-20,33
2095,2005.0,ford focus se,excellent,4,gas,120000.0,automatic,hatchback,black,,2019-01-17,11
12950,1997.0,jeep wrangler,like new,6,gas,136000.0,other,SUV,white,1.0,2019-02-16,13
4000,2000.0,chevrolet camaro,excellent,6,gas,188800.0,automatic,coupe,silver,,2018-10-16,87
7995,2005.0,chrysler 300,like new,,gas,,automatic,sedan,,,2019-03-19,128
7900,2006.0,acura tl,excellent,6,gas,199346.0,automatic,sedan,white,,2018-11-09,30
8995,2008.0,chevrolet suburban,excellent,8,gas,224000.0,automatic,SUV,,1.0,2018-07-17,50
4250,2004.0,chevrolet tahoe,excellent,,gas,335000.0,automatic,SUV,custom,,2018-10-03,45
3450,2003.0,honda odyssey,excellent,6,gas,222000.0,automatic,van,grey,,2018-07-19,33
5500,2005.0,subaru outback,excellent,4,gas,155000.0,automatic,wagon,black,1.0,2018-05-14,25
13995,2017.0,chevrolet equinox,excellent,4,gas,46803.0,automatic,SUV,,,2018-05-10,42
5500,2008.0,chevrolet colorado,good,5,gas,,automatic,truck,,1.0,2019-03-28,65
6350,2012.0,chevrolet impala,excellent,6,gas,175000.0,automatic,sedan,white,,2018-06-01,28
5800,2006.0,gmc sierra,good,8,gas,82950.0,automatic,truck,red,1.0,2018-05-14,7
9995,2011.0,dodge dakota,excellent,6,gas,163000.0,automatic,truck,silver,1.0,2019-02-22,33
28500,2017.0,jeep wrangler unlimited,like new,6,gas,,automatic,SUV,black,1.0,2018-06-12,103
7470,2011.0,chevrolet malibu,excellent,4,gas,,automatic,sedan,black,,2018-12-22,7
13950,2003.0,jeep wrangler,like new,6,gas,124561.0,other,SUV,black,1.0,2018-08-11,100
17991,2016.0,honda cr-v,excellent,4,gas,39605.0,automatic,SUV,silver,,2018-06-20,27
15991,2015.0,toyota sienna,excellent,6,gas,99500.0,automatic,mini-van,grey,,2018-09-07,48
20491,2017.0,honda civic,excellent,4,gas,12087.0,manual,coupe,silver,,2019-03-22,29
30991,2015.0,toyota tundra,excellent,8,gas,61396.0,automatic,truck,,1.0,2018-10-14,30
9500,1997.0,jeep wrangler,good,,gas,,manual,offroad,green,1.0,2019-04-10,9
3695,2006.0,nissan sentra,excellent,4,gas,108761.0,automatic,sedan,red,,2018-12-10,16
9500,,nissan frontier,good,6,gas,127408.0,automatic,truck,grey,1.0,2018-09-03,96
8000,2003.0,ford f-250,good,8,gas,158500.0,automatic,pickup,red,1.0,2018-11-03,117
4850,2007.0,chrysler 300,excellent,6,gas,158963.0,automatic,sedan,,,2019-03-26,20
6500,2006.0,jeep grand cherokee,good,6,gas,,automatic,SUV,silver,1.0,2018-12-16,16
3995,2003.0,jeep grand cherokee laredo,excellent,6,gas,156100.0,automatic,SUV,red,,2019-01-04,24
10990,2001.0,ram 2500,excellent,6,diesel,193000.0,manual,truck,white,,2018-05-02,81
21990,2007.0,ram 2500,excellent,6,diesel,215698.0,automatic,truck,black,1.0,2018-07-06,38
10450,2012.0,ford escape,like new,6,gas,,automatic,SUV,black,1.0,2019-04-13,41
17500,2006.0,ram 2500,good,6,diesel,187000.0,automatic,pickup,white,1.0,2019-01-01,29
11950,2016.0,ford fusion,excellent,4,gas,77000.0,automatic,sedan,,,2019-01-09,28
4500,2007.0,ford f250,fair,8,gas,176569.0,automatic,pickup,white,1.0,2019-01-12,32
26999,,ram 3500,good,6,diesel,208000.0,automatic,truck,,,2019-03-26,22
12900,2004.0,jeep wrangler,excellent,6,gas,96000.0,other,SUV,black,1.0,2019-02-22,29
7000,2005.0,ram 1500,excellent,8,gas,97000.0,automatic,pickup,silver,1.0,2018-08-06,17
5000,1998.0,gmc sierra 1500,good,8,gas,183859.0,automatic,truck,blue,1.0,2018-09-03,70
18500,2012.0,gmc sierra 1500,excellent,,gas,99127.0,automatic,truck,silver,1.0,2019-01-10,36
2850,2005.0,ford escape,excellent,6,gas,175000.0,automatic,SUV,white,,2019-01-15,53
6995,2011.0,ford ranger,good,4,gas,,automatic,pickup,,,2018-08-14,102
9500,2011.0,dodge grand caravan,like new,6,gas,54498.0,automatic,van,,,2019-02-07,116
34945,2016.0,gmc sierra 2500hd,excellent,8,diesel,120004.0,automatic,truck,,1.0,2018-09-06,19
8990,2011.0,chevrolet silverado 1500,excellent,8,gas,,automatic,pickup,blue,1.0,2018-10-03,47
8990,,toyota tundra,excellent,8,gas,175000.0,automatic,pickup,grey,,2018-05-25,55
2990,2006.0,ford ranger,excellent,6,gas,140000.0,automatic,pickup,white,,2018-11-04,10
17900,2013.0,chevrolet silverado 1500,good,8,gas,102150.0,automatic,truck,red,1.0,2019-01-06,36
3799,2006.0,jeep liberty,good,6,gas,145000.0,automatic,SUV,black,1.0,2018-11-17,43
6500,1989.0,chevrolet silverado,excellent,8,gas,272000.0,automatic,pickup,brown,,2018-10-21,31
7500,,kia soul,like new,4,gas,56000.0,automatic,SUV,brown,,2018-09-12,20
12000,2016.0,chevrolet malibu,like new,,gas,53000.0,manual,sedan,,,2018-08-27,54
13495,2018.0,hyundai elantra,like new,4,gas,,automatic,sedan,blue,,2018-09-02,1
15995,2016.0,chevrolet camaro lt coupe 2d,like new,6,gas,30000.0,manual,coupe,black,,2018-10-12,54
9995,2017.0,nissan altima,like new,,gas,79000.0,automatic,sedan,silver,,2018-12-28,19
34995,2017.0,gmc sierra 2500hd,excellent,8,gas,164409.0,automatic,pickup,red,1.0,2018-10-05,68
18995,2010.0,gmc sierra 1500,excellent,8,gas,109951.0,automatic,pickup,silver,1.0,2019-01-22,71
29995,2016.0,gmc sierra 1500,excellent,8,gas,89218.0,automatic,pickup,grey,1.0,2018-12-11,45
13995,2018.0,chevrolet cruze,excellent,4,gas,71477.0,automatic,sedan,silver,,2018-08-07,15
15995,2015.0,hyundai sonata,excellent,4,gas,69721.0,automatic,sedan,black,,2019-04-08,80
17500,2016.0,ram 1500,good,8,gas,68000.0,automatic,truck,white,,2018-10-10,62
9000,2013.0,chevrolet malibu,excellent,4,gas,66000.0,automatic,sedan,silver,,2018-09-27,46
14995,2014.0,chevrolet silverado 1500,excellent,8,gas,152000.0,automatic,truck,white,1.0,2019-01-06,11
14500,2010.0,ford f250 super duty,good,8,diesel,127000.0,automatic,truck,white,1.0,2018-09-05,50
4800,2004.0,bmw x5,excellent,6,gas,249000.0,automatic,SUV,white,1.0,2018-12-26,14
7950,2012.0,chrysler 300,excellent,,gas,125000.0,automatic,sedan,silver,,2018-11-18,67
11995,2012.0,nissan frontier,excellent,6,gas,113000.0,automatic,truck,white,1.0,2018-08-07,31
6995,2011.0,subaru impreza,excellent,4,gas,87520.0,automatic,sedan,black,1.0,2019-01-16,17
37490,2018.0,gmc sierra 2500hd,new,8,gas,23.0,automatic,pickup,black,1.0,2018-10-14,20
6995,2011.0,chevrolet cruze,excellent,4,gas,111920.0,automatic,sedan,white,,2018-11-16,54
16500,2012.0,ram 3500,excellent,8,diesel,297000.0,automatic,truck,white,1.0,2018-09-07,35
28500,,ford f150 supercrew cab xlt,good,6,gas,44044.0,other,pickup,black,1.0,2018-09-30,67
12500,,gmc sierra,good,6,gas,33200.0,automatic,truck,red,,2018-09-25,57
6300,2006.0,ford f-150,excellent,6,gas,149572.0,automatic,pickup,grey,,2018-05-16,37
34899,2017.0,toyota tundra,excellent,8,gas,24106.0,automatic,truck,orange,1.0,2018-09-26,37
8875,2004.0,chevrolet silverado,good,8,diesel,308000.0,automatic,pickup,silver,1.0,2018-12-28,47
29777,2016.0,dodge charger,excellent,8,gas,78700.0,automatic,sedan,grey,,2018-11-09,16
9777,2014.0,chevrolet malibu,excellent,4,gas,91026.0,automatic,sedan,grey,,2019-01-13,71
27777,2015.0,chevrolet suburban,excellent,8,gas,109947.0,automatic,SUV,white,,2018-07-13,8
24777,2014.0,chevrolet camaro,excellent,8,gas,41675.0,automatic,coupe,red,,2019-04-11,62
28777,2014.0,chevrolet silverado 1500,excellent,8,gas,91226.0,automatic,pickup,black,1.0,2018-12-24,72
15777,2015.0,chevrolet traverse,excellent,6,gas,74051.0,automatic,SUV,grey,,2019-01-06,62
20777,2016.0,dodge charger,excellent,6,gas,57044.0,automatic,sedan,white,,2018-11-28,87
17950,2015.0,ram 1500,excellent,6,diesel,136938.0,automatic,pickup,grey,1.0,2018-06-28,81
10500,2016.0,chevrolet malibu,good,4,gas,83000.0,automatic,sedan,silver,,2019-03-28,50
10950,2012.0,buick enclave,excellent,,gas,,automatic,SUV,red,,2018-05-12,5
3499,,ford fusion,good,4,gas,,automatic,sedan,grey,,2018-10-26,1
28500,2016.0,ford f150 supercrew cab xlt,good,,gas,44044.0,other,pickup,black,1.0,2018-12-29,48
11000,2011.0,chevrolet tahoe,good,8,gas,163000.0,automatic,SUV,silver,1.0,2018-06-25,156
12950,2012.0,chevrolet tahoe,excellent,8,gas,112440.0,automatic,SUV,black,,2019-02-05,21
21777,2011.0,gmc sierra 1500,excellent,8,gas,58612.0,automatic,truck,,1.0,2018-11-03,108
4950,2005.0,dodge dakota,excellent,6,gas,181782.0,automatic,pickup,grey,,2018-09-11,22
2650,2000.0,honda civic,good,4,gas,202000.0,manual,coupe,silver,,2018-08-08,17
36000,2012.0,ram 2500,excellent,6,diesel,93056.0,automatic,pickup,silver,1.0,2018-12-25,65
37490,2018.0,gmc sierra 2500hd,new,8,gas,20.0,automatic,pickup,white,1.0,2018-08-14,37
5750,2014.0,nissan sentra,excellent,4,gas,99000.0,automatic,sedan,,,2018-07-05,14
5995,2008.0,ford escape,like new,6,gas,87500.0,automatic,SUV,grey,1.0,2018-12-16,8
12995,,chevrolet traverse,excellent,6,gas,,automatic,SUV,blue,,2018-05-21,70
24200,2015.0,gmc sierra 1500,good,8,gas,95750.0,automatic,pickup,blue,1.0,2019-02-05,16
11999,2013.0,honda cr-v,excellent,4,gas,152654.0,automatic,SUV,black,1.0,2019-01-18,49
8500,1999.0,ford f250 super duty,fair,8,diesel,213000.0,automatic,truck,white,1.0,2019-03-07,21
5500,2011.0,chevrolet cruze,excellent,4,gas,86000.0,automatic,sedan,silver,,2019-01-18,37
34500,2018.0,chevrolet traverse,like new,6,gas,,automatic,SUV,black,1.0,2018-09-11,47
4600,2008.0,gmc acadia,fair,6,gas,156.0,automatic,SUV,white,1.0,2018-06-08,11
13999,2010.0,ram 1500,good,,gas,108750.0,automatic,truck,blue,,2018-09-06,73
7995,1986.0,chevrolet corvette,excellent,8,gas,41430.0,automatic,convertible,red,,2019-01-21,17
16000,2010.0,ford f-150,excellent,8,gas,81000.0,automatic,pickup,white,1.0,2018-11-21,66
5200,2004.0,dodge dakota,good,8,gas,80250.0,automatic,pickup,white,1.0,2018-12-20,40
13995,2012.0,ram 1500,excellent,8,gas,98000.0,automatic,pickup,brown,1.0,2019-01-30,67
21900,2018.0,jeep cherokee,good,,gas,11090.0,automatic,SUV,green,1.0,2018-08-09,23
4900,2001.0,chevrolet camaro,like new,6,gas,70000.0,automatic,convertible,red,,2019-02-07,3
15800,2012.0,ford f-150,excellent,8,gas,,automatic,pickup,red,,2018-11-22,19
2895,2001.0,ford expedition,good,,gas,122895.0,automatic,SUV,green,,2018-08-07,26
15000,2018.0,ford focus,like new,4,gas,,automatic,sedan,,,2018-06-25,52
2000,1999.0,chevrolet silverado,good,8,gas,167023.0,automatic,pickup,white,1.0,2018-08-16,10
14999,2018.0,hyundai elantra,excellent,,gas,35785.0,automatic,sedan,blue,,2018-08-01,17
9500,2014.0,dodge grand caravan,excellent,6,gas,94818.0,automatic,mini-van,black,,2018-09-28,29
3995,2012.0,nissan versa,good,4,gas,,automatic,sedan,,,2018-10-09,183
6500,2007.0,subaru outback,good,4,gas,166000.0,manual,wagon,silver,1.0,2018-12-09,13
90577,2018.0,ford f-150,excellent,6,gas,6448.0,automatic,truck,black,1.0,2018-07-29,19
32995,2018.0,toyota 4runner,excellent,6,gas,45587.0,automatic,SUV,red,1.0,2018-06-17,12
16999,2014.0,chevrolet traverse,excellent,6,gas,108935.0,automatic,SUV,white,1.0,2019-03-23,31
22900,2017.0,chevrolet camaro lt coupe 2d,good,6,gas,7961.0,other,coupe,red,,2019-02-15,76
16000,2014.0,chevrolet camaro lt coupe 2d,good,6,gas,73289.0,other,coupe,black,,2019-02-07,24
22000,2018.0,nissan frontier crew cab sv,good,6,gas,12144.0,other,pickup,blue,,2018-05-23,84
22000,,nissan frontier crew cab sv,good,6,gas,12144.0,other,pickup,blue,,2018-07-26,80
21900,2013.0,ford mustang gt coupe 2d,good,8,gas,51056.0,other,coupe,silver,,2018-07-20,59
5495,,jeep liberty,good,6,gas,100032.0,automatic,SUV,,1.0,2018-07-11,51
